,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
25796,31978,33.0,4.3,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,45,35.45066856905277
25797,10179,20.0,4.7,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,10,10.523199553233907
25798,3398,30.0,4.8,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,10.429418506768197
25799,9053,27.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,23.331445022378936
25800,2973,22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,19.090842139112116
25801,42728,35.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,16,2.728367653893335
25802,7460,35.0,5.0,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,4.825989075182312
25803,12955,33.0,4.1,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,14.954873382962496
25804,17822,27.0,4.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,15.278532447400526
25805,17187,20.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,11,24.457291120372496
25806,8947,37.0,4.9,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,21.980201963141187
25807,24221,39.0,4.7,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,2.727780083111581
25808,848,29.0,4.9,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,8.49168153096395
25809,22525,23.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,15.640483249181454
25810,770,28.0,4.6,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,17,8.49168153096395
25811,38082,20.0,4.8,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,13.73892065417482
25812,36662,26.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,13,15.556341582870198
25813,7766,37.0,3.6,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,32,17.822034298345837
25814,18991,29.0,4.9,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,14.152800689506924
25815,9751,24.0,4.8,Fog,Medium,0,Snack,motorcycle,0.0,Yes,Urban,44,20.85013159175053
25816,10056,38.0,3.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,33,21.046750113134557
25817,5095,32.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,2.547022496423583
25818,45194,27.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,21.720454077437473
25819,12353,21.0,4.8,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,26,20.061520365120586
25820,40945,39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,18.417000224082624
25821,40580,23.0,4.7,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,22,10.527017914816488
25822,36998,28.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,12.592516066881391
25823,19768,28.0,4.9,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,22,11.322241389964427
25824,15474,38.0,4.5,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,25,10.429291516434585
25825,2234,32.0,4.6,Sandstorms,High,2,Meal,scooter,0.0,No,Metropolitian,29,10.368993825930904
25826,39624,31.0,5.0,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,31.205626045603452
25827,31164,23.0,4.7,Sunny,High,2,Buffet,motorcycle,0.0,No,Urban,15,5.094196537498039
25828,24125,35.0,4.6,Sunny,Low,1,Snack,motorcycle,1.0,No,,25,23.46119179719798
25829,44314,36.0,4.4,Cloudy,Jam,1,Buffet,scooter,0.0,No,Urban,35,21.721093039918443
25830,44069,33.0,5.0,Fog,Low,1,Buffet,motorcycle,,No,Metropolitian,17,5.435185943758036
25831,36234,23.0,4.0,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,38,29.99668096115092
25832,11955,20.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,14.152800689506924
25833,15946,33.0,4.9,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,43,35.295758739902574
25834,9498,23.0,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,37,30.219869590222633
25835,31145,26.0,4.5,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,16,4.986868986285272
25836,28752,,,Sandstorms,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,8490.451246295188
25837,28709,29.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,12,5.190194014342038
25838,19940,34.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,24,9.607582079558913
25839,6608,37.0,5.0,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,17,9.979658247270516
25840,29909,32.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,32.15387040254341
25841,39071,25.0,4.7,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,17,31.205626045603452
25842,11129,27.0,4.5,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,18,16.80839446810417
25843,8290,29.0,4.6,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,20.36689168053196
25844,7123,38.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,32.3545753199513
25845,27618,30.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,28.530411782458277
25846,26048,24.0,4.9,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,16,12.592779793310557
25847,24671,30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,16.48576739034189
25848,24973,22.0,4.6,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,15,25.475029507646852
25849,7862,37.0,3.5,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,38,18.148270236633824
25850,33394,38.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,51,32.43002204714917
25851,43330,26.0,4.1,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,33,7.205162765040732
25852,20395,25.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,2.830560695427386
25853,19067,37.0,5.0,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,42,22.644473839635083
25854,6070,33.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,18,34.20052162839942
25855,787,36.0,4.9,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,8.01272778154846
25856,34763,34.0,4.7,Sunny,Jam,2,Snack,motorcycle,1.0,No,,24,17.822034298345837
25857,12829,24.0,4.9,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,13,30.37996456340289
25858,15419,26.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,24.54758260322867
25859,12682,30.0,3.7,Windy,Jam,2,Meal,scooter,2.0,Yes,Metropolitian,44,18.417474504098237
25860,18617,30.0,4.3,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,33,9.982643089512289
25861,16080,29.0,4.7,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28,21.978018804197866
25862,8963,27.0,4.6,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,33.886661574074736
25863,17908,36.0,4.3,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,35,15.549863082556987
25864,19745,23.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,12.538349184154663
25865,2016,,,,,3,Meal,motorcycle,2.0,No,Metropolitian,32,24.446324444283835
25866,6804,24.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,36.797238211469384
25867,4803,21.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,21.04233553752912
25868,28260,25.0,4.7,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24,19.00978756778631
25869,37066,22.0,4.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,28.672342319811086
25870,33410,34.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,29,16.485443321222245
25871,8524,38.0,4.6,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,20,17.550941540418737
25872,1285,20.0,4.5,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,13.155817511644207
25873,8998,23.0,4.8,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,15,7.522860186281214
25874,38515,32.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,27,8.49168153096395
25875,14507,26.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,2.715651257457147
25876,6259,38.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,19.02004842710336
25877,29609,27.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,17.825484343595097
25878,26743,36.0,4.6,Cloudy,High,1,Drinks,scooter,0.0,No,Metropolitian,25,10.42690004989914
25879,37269,28.0,4.9,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,16,26.404249986857618
25880,24864,39.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.541109891966764
25881,16622,37.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,8.242745854146042
25882,29298,32.0,4.6,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,34,12.462507534303969
25883,25226,38.0,4.1,Fog,Jam,1,Buffet,scooter,,No,Metropolitian,32,15.278142380359425
25884,29667,37.0,4.1,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,31,24.724241796261182
25885,10239,21.0,4.6,Fog,Low,2,Meal,motorcycle,,No,Metropolitian,23,21.607920291470343
25886,38399,36.0,4.2,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,42,17.55128638353163
25887,43161,28.0,4.2,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,39,20.36393606584006
25888,31122,33.0,4.6,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47,12.005927374551359
25889,28476,36.0,5.0,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,13.73892065417482
25890,36874,,,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,24,20.14506465189697
25891,451,37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,12.592504734147049
25892,34053,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,16.573220727760155
25893,24983,,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,23,26.406783932751143
25894,40889,23.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,20,24.45302502960183
25895,24775,29.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20.75320870601402
25896,41806,,,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,41,28.336532152330467
25897,9052,34.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,27.996320473972027
25898,6794,30.0,4.7,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36,17.58917037486796
25899,26422,31.0,5.0,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Urban,25,14.409802318384253
25900,19451,35.0,4.2,Windy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,34,5.0925710465095655
25901,39548,31.0,4.5,Fog,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,53,24.447225449669858
25902,309,20.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,16,2.5971944453545985
25903,39050,,,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Urban,10,12.537877419505325
25904,44180,25.0,4.5,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,22.910795797593494
25905,13303,31.0,4.0,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,17.549856993408604
25906,31968,24.0,4.9,Sunny,Medium,1,Buffet,scooter,,No,Metropolitian,19,25.270752313785064
25907,20109,34.0,5.0,Sunny,Jam,2,Drinks,scooter,,No,Urban,27,19.08916795465158
25908,36790,39.0,4.6,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,34.690419394917
25909,21459,28.0,4.9,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,11,2.401996238597103
25910,22162,22.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12,22.914551982083466
25911,10892,29.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,19,23.331445022378936
25912,39130,29.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,23.45417880493778
25913,41857,31.0,4.8,Stormy,Low,1,Meal,scooter,0.0,No,Urban,19,18.035591851016314
25914,35290,21.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,26.40488383742435
25915,11411,21.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,17,13.737083034619317
25916,42390,21.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,0.0,No,Urban,11,27.410227109710043
25917,11643,28.0,4.5,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,20.85299680576809
25918,31590,32.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,26,32.38298649955125
25919,42059,39.0,4.6,Fog,High,1,Drinks,motorcycle,0.0,No,Urban,35,10.426304376801223
25920,2204,,,Cloudy,Low,2,Snack,scooter,1.0,No,,14,13.158102002808182
25921,37098,28.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Urban,14,2.4930963452273804
25922,5306,30.0,3.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,20.855835740080774
25923,12376,20.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,21.736005769720467
25924,21530,24.0,4.7,Sunny,High,1,Buffet,scooter,1.0,,Urban,14,10.99138612430928
25925,20812,29.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,7.784151999634848
25926,22466,24.0,4.7,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,35.31687316144718
25927,26690,31.0,4.7,Fog,High,2,Drinks,electric_scooter,,No,Metropolitian,29,2.6709085005710977
25928,36253,26.0,4.4,Windy,Low,0,Meal,motorcycle,,No,Metropolitian,20,7.8223968184944885
25929,2370,36.0,5.0,Stormy,High,2,Meal,scooter,1.0,No,Urban,25,9.605424625934983
25930,13987,28.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,14,30.220354404879437
25931,30787,26.0,4.6,Sandstorms,Jam,2,Snack,scooter,,No,Metropolitian,15,12.538723267026327
25932,45266,39.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,28.006182872291514
25933,17307,36.0,4.5,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,15.279669513415865
25934,16576,21.0,4.6,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,4.597342756090321
25935,15096,39.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,33.60402037904637
25936,30942,36.0,4.7,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,30,2.2986218000057863
25937,9917,23.0,4.8,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,19.937142486490494
25938,44484,26.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,13.573376099369458
25939,10931,27.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,15,8.012857145368194
25940,18682,30.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,27,7.777086023305001
25941,12451,20.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,15,5.432776641331611
25942,38385,25.0,4.8,Windy,Medium,2,Snack,scooter,1.0,No,Urban,21,10.525439442499573
25943,29869,22.0,4.9,Fog,Jam,2,Meal,motorcycle,1.0,No,Urban,43,19.090585529448692
25944,21108,29.0,4.7,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,18,18.243697401716346
25945,13142,33.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29,10.869771078277845
25946,9599,39.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,10.869698286239947
25947,3100,29.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,11.489697737329115
25948,20755,23.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,24,7.892475534311407
25949,33949,36.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,5.154325787109423
25950,11255,30.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,39,7.523979965107009
25951,9152,36.0,5.0,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,32,9.970103986609287
25952,24384,21.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,42,24.43849941790505
25953,39160,32.0,3.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,39,33.71163065264655
25954,405,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,27.695084524219467
25955,11171,34.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,14.951823675335577
25956,39574,20.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,15.638122387898255
25957,30285,22.0,4.7,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,10,12.005895769508097
25958,45361,25.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20.057978424897076
25959,29732,31.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,28,2.5078308528575577
25960,43316,28.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28,26.40536029565745
25961,4778,38.0,4.3,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,27.636628840769877
25962,18379,24.0,5.0,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,24.452246200357532
25963,16145,21.0,4.6,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,16,4.8786078674785465
25964,29287,33.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,22,5.433900095233408
25965,3869,28.0,4.6,Fog,Medium,2,Snack,scooter,2.0,No,Metropolitian,37,36.797238211469384
25966,22146,29.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,21.980416267277647
25967,39080,36.0,5.0,Fog,Low,0,Meal,motorcycle,,No,,25,5.093675031698152
25968,28913,32.0,4.4,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,38,33.74868795119255
25969,43057,29.0,4.8,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,11,10.91002141582066
25970,42905,36.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,19,33.88775848607642
25971,43036,20.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,29,32.59393915154813
25972,15995,38.0,4.8,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,26,20.097859586976757
25973,410,29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,17.582981972442973
25974,35081,23.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Urban,12,10.866891029489805
25975,14240,31.0,4.7,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,42,31.136136932686078
25976,37315,22.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,18,2.5922692175377
25977,35943,24.0,4.9,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,26,16.08457025895129
25978,23378,34.0,4.8,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,41,28.556720397838944
25979,22735,25.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,12,2.716126475243555
25980,39138,25.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,13.57398044461393
25981,44824,37.0,4.9,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,18,12.006346301669213
25982,24117,39.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,16.983359290708307
25983,16518,32.0,4.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,40,21.816055736055006
25984,23112,25.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,16.983359290708307
25985,31503,37.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,14.954366424771457
25986,26430,26.0,4.9,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,28.669198161994622
25987,45006,36.0,4.4,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,33,23.4494630234583
25988,20010,27.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,13,12.883467987908084
25989,25637,34.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,13.637061672505052
25990,549,24.0,4.1,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,39,33.716589205467415
25991,7887,26.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,,13,26.530189530024376
25992,1708,21.0,4.8,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,15.545673168356203
25993,31261,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,2.747965262828245
25994,20346,31.0,4.6,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,18,11.322241389964427
25995,2700,21.0,4.6,Fog,Low,2,Drinks,scooter,0.0,No,Urban,11,2.715484512268048
25996,42205,33.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,21,12.537954827491133
25997,733,34.0,4.3,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,7.477955002146256
25998,16659,39.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,28,22.916258216449396
25999,511,23.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,8.243802486225775
26000,4714,38.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,30,17.821488403181263
26001,10046,20.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,14.361325690310881
26002,18029,25.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,16.983359290708307
26003,21332,32.0,4.1,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,40,19.293982527716473
26004,23923,37.0,4.9,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,35,10.863490172424612
26005,27959,27.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,10,14.406574254441846
26006,34404,33.0,3.9,Sandstorms,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,38,18.417000224082624
26007,9074,26.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,45,23.676633882880918
26008,43568,28.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,19.211572799242045
26009,42470,35.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,40,29.857937409411225
26010,32093,27.0,5.0,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,2.4960626865536604
26011,32846,37.0,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,18,7.47793895473357
26012,37324,22.0,3.7,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,10.859716831612975
26013,33352,30.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,36.797238211469384
26014,30438,37.0,4.4,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,32.38967092864543
26015,42966,33.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30,18.24919181325413
26016,24722,34.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,50,20.366114542041313
26017,40502,25.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,7.525258489509255
26018,17509,33.0,3.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,34,29.85765974042809
26019,10539,28.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,35,23.45417880493778
26020,22934,32.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,35.283241098250755
26021,4736,33.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,8.146935918486657
26022,22371,36.0,4.3,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,33,12.730625468705956
26023,18114,24.0,4.8,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,28,12.729625198378718
26024,31076,36.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,19.15397358632765
26025,3609,24.0,4.6,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27,29.889126430677766
26026,8780,34.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,19.813917054109016
26027,42582,32.0,4.4,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,21.715356377888877
26028,11479,25.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,2.606909317446256
26029,30248,34.0,4.8,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,17,5.215945066240435
26030,5883,33.0,4.5,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,21,7.479926745864532
26031,35665,37.0,4.1,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,31,10.990264849826511
26032,24440,22.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,42,26.82107130812838
26033,24899,31.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,27.574619953403957
26034,8485,24.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,16.983359290708307
26035,41833,34.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,10.37161628555897
26036,22930,23.0,4.9,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,26,10.376893230215444
26037,38162,32.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,8.182722005762445
26038,12993,36.0,4.3,Cloudy,High,2,Buffet,motorcycle,2.0,No,Urban,39,10.032750309887204
26039,8556,20.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,22,7.556242508617811
26040,14936,38.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,36,30.371579392948906
26041,18674,35.0,4.8,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,30,16.8181068519581
